biomarkerID,biomarkerName,biomarkerType,curated_disease_name,biomarkerUsage,sample,curated_breed_name,sex,age,weight,cellLine,organism,gene,traitAssociation,roc,km,cox,conclusion,pmid
2451,IGSF10,protein,melanoma|squamous cell carcinoma,"diagnosis, prognosis,prediction","Te total of 67 serum samples were collected from the following: 5 EOM, 28 LOM, 10 LOSCC, 12 BN (age  range: 7–14 years) and 5 dogs with PD (age range: 7–13 years); and samples representing normal oral health were  gathered from 7 healthy dogs (CTRL) (range: 7–8 years) (Table 2)",,,,,,9615,,,,,,"FKBP4, ESRRA, IGSF10 and ABCB5 might be potential biomarkers for diagnosis, prognosis and metastasis prediction. ",36517562
2452,ABCB5,protein,melanoma|squamous cell carcinoma,"diagnosis, prognosis,prediction","Te total of 67 serum samples were collected from the following: 5 EOM, 28 LOM, 10 LOSCC, 12 BN (age  range: 7–14 years) and 5 dogs with PD (age range: 7–13 years); and samples representing normal oral health were  gathered from 7 healthy dogs (CTRL) (range: 7–8 years) (Table 2)",,,,,,9615,,,,,,"FKBP4, ESRRA, IGSF10 and ABCB5 might be potential biomarkers for diagnosis, prognosis and metastasis prediction. ",36517562
728,TDP-43,metabolite,neurodegenerative disease,diagnosis,,"Wire-Haired Fox Terrier,German Boxer,Pembroke Welsh Corgi,English Beagle",both,8-15years,,,9615,,,,,,Serum-derived exosomal biomolecules can serve as surrogate biomarkers in neurodegenerative diseases.,36495266
2453,Mucin 2,protein,intestinal disorder,identification,collected from 11 dogs with CCE and 14 healthy staff-owned dogs ,"German Boxer,Labrador Retriever,Bichon Frise,Border Collie,Irish Setter,Lakeland Terrier,Miniature Schnauzer,Pug,Weimaraner","The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,,9615,,,,,,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases",34958965
729,SOD1,metabolite,neurodegenerative disease,diagnosis,,"Wire-Haired Fox Terrier,German Boxer,Pembroke Welsh Corgi,English Beagle",both,8-15years,,,9615,,,,,,Serum-derived exosomal biomolecules can serve as surrogate biomarkers in neurodegenerative diseases.,36495266
184,Klotho,gene,hepatocellular carcinoma,prognosis,A total of 53 dogs were included in this study,"English Beagle,Maltese,Toy Poodle,Yorkshire Terrier,Shih Tzu(Chrysanthemum Dog),Alaskan Malamute,Pomeranian,Cocker Spaniel,Dachshund,Standard Schnauzer,Scottish Terrier",both,8-17years,,,9615,,,,,,"Thus, Klotho was presumed to be a potential clinical prognostic marker for canine HCC.",36482288
1019,cfa-miR-375,miRNA,acute pancreatitis,"diagnosis,therapeutic",,"Maltese,Poodle,Yorkshire Terrier,Chihuahua,Shih Tzu(Chrysanthemum Dog),Pomeranian,Dachshund,English Beagle,Golden Retriever,Korean Jindo",both,10.7years,3.6kg,,9615,,,AUC:0.84;sensitivity 95.2% specificity 70.0%,,,"Serum cfa-miR-375 could be a potential biomarker for the diagnosis and evaluation of treatment response of AP in dogs. In addition, miR-216a and miR-375 could be associated with inflammatory processes in  dogs with AP",36461714
730,Tributylcitrate,metabolite,pyometritis,diagnosis,,,F,9.33 ± 3.39 years,Canine pyometra,,9615,,,AUC:0.902,,,"In this study, we observed that D-Ribulose 5-phosphate, Tributylcitrate, Kynurenic acid, Acetylcysteine, Isoquinoline, Phe-Pro, D-Glucose 6-phosphate and 3-[4-(3,5-dichloro-4-pyridinyl) piperazino]-1,1,1-trifluoro-2-propanol were able to be the potential biomarkers of canine pyom",36430638
731,Acetylcysteine,metabolite,pyometritis,diagnosis,,,F,9.33 ± 3.39 years,Canine pyometra,,9615,,,,,,"In this study, we observed that D-Ribulose 5-phosphate, Tributylcitrate, Kynurenic acid, Acetylcysteine, Isoquinoline, Phe-Pro, D-Glucose 6-phosphate and 3-[4-(3,5-dichloro-4-pyridinyl) piperazino]-1,1,1-trifluoro-2-propanol were able to be the potential biomarkers of canine pyom",36430638
732,Isoquinoline,metabolite,pyometritis,diagnosis,,,F,9.33 ± 3.39 years,Canine pyometra,,9615,,,AUC:0.933,,,"In this study, we observed that D-Ribulose 5-phosphate, Tributylcitrate, Kynurenic acid, Acetylcysteine, Isoquinoline, Phe-Pro, D-Glucose 6-phosphate and 3-[4-(3,5-dichloro-4-pyridinyl) piperazino]-1,1,1-trifluoro-2-propanol were able to be the potential biomarkers of canine pyom",36430638
733,Phe-Pro,metabolite,pyometritis,diagnosis,,,F,9.33 ± 3.39 years,Canine pyometra,,9615,,,AUC:0.907,,,"In this study, we observed that D-Ribulose 5-phosphate, Tributylcitrate, Kynurenic acid, Acetylcysteine, Isoquinoline, Phe-Pro, D-Glucose 6-phosphate and 3-[4-(3,5-dichloro-4-pyridinyl) piperazino]-1,1,1-trifluoro-2-propanol were able to be the potential biomarkers of canine pyom",36430638
734,D-Glucose 6-phosphate,metabolite,pyometritis,diagnosis,,,F,9.33 ± 3.39 years,Canine pyometra,,9615,,,AUC:0.924,,,"In this study, we observed that D-Ribulose 5-phosphate, Tributylcitrate, Kynurenic acid, Acetylcysteine, Isoquinoline, Phe-Pro, D-Glucose 6-phosphate and 3-[4-(3,5-dichloro-4-pyridinyl) piperazino]-1,1,1-trifluoro-2-propanol were able to be the potential biomarkers of canine pyom",36430638
735,"3-[4-(3,5-dichloro-4-pyridinyl) piperazino]-1,1,1-trifluoro-2-propanol",metabolite,pyometritis,diagnosis,,,F,9.33 ± 3.39 years,Canine pyometra,,9615,,,AUC:0.902,,,"In this study, we observed that D-Ribulose 5-phosphate, Tributylcitrate, Kynurenic acid, Acetylcysteine, Isoquinoline, Phe-Pro, D-Glucose 6-phosphate and 3-[4-(3,5-dichloro-4-pyridinyl) piperazino]-1,1,1-trifluoro-2-propanol were able to be the potential biomarkers of canine pyom",36430638
2454,COX-2,protein,hepatocellular carcinoma,prognosis,A total of 51 HGNs tissue samples were obtained from dogs of different breeds and sexes,"Shih Tzu(Chrysanthemum Dog),Poodle,English Beagle,Golden Retriever,Siberian Husky,Labrador Retriever,Chihuahua,Jack Russell Terrier,Dachshund,Thai Ridgeback,Thai Bangkaew Dog",both,4–15 years,,,9615,,,,,,These results suggest that COX-2 may play a role in the modulation of neoplastic cell growth. These preliminary data lead to further investigation on the potential of COX-2 expression as a prognostic indicator and COX-2 inhibitors for canine HGCs treatment,36425143
2455,Calcium-activated chloride channel regulator 1,protein,intestinal disorder,identification,collected from 11 dogs with CCE and 14 healthy staff-owned dogs ,"German Boxer,Labrador Retriever,Bichon Frise,Border Collie,Irish Setter,Lakeland Terrier,Miniature Schnauzer,Pug,Weimaraner","The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,,9615,,,,,,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases",34958965
2456,serum uromodulin,protein,chronic kidney disease,diagnosis,,"Maltese,Poodle,Shih Tzu(Chrysanthemum Dog),Bedlington Terrier,Bichon Frise,Dachshund,Pomeranian,Chihuahua,Coton de Tulear,Golden Retriever,Papillon(Continental Toy Spaniel),Yorkshire Terrier,Pekingese,Standard Schnauzer,Border Collie,Silky Terrier,West Highland White Terrier",both,4-19 years,1.6-22 kg,,9615,,,AUC：0.97,,,"serum uromodulin may be a valuable diagnostic marker for CKD in dogs, particularly in identifying early-stage CKD",36330885
2457,Caveolin-1,protein,urinary bladder cancer,diagnosis,,,both,5-15 years,,,9615,,,,,,"GATA-3 and Caveolin-1 have been demonstrated as potential biomarkers of the biological behavior of canine bladder
carcinoma",36299636
2458,GATA-3,protein,urinary bladder cancer,diagnosis,,,both,5-15 years,,,9615,,,,,,"GATA-3 and Caveolin-1 have been demonstrated as potential biomarkers of the biological behavior of canine bladder
carcinoma",36299636
2459,serum CRP,protein,diffuse large B-cell lymphoma,prognosis,,,both,1.5–14.3 years,3.4–76.6 kg,,9615,,,,,HR:1.16;P=0.005,"These results suggest that baseline serum CRP concentration is independently associated with progression-free survival in dogs with DLBCL, making it a potentially useful prognostic biomarker for dogs with  this cancer",36202308
1020,miR-451,miRNA,gastric neoplasm|intestinal disorder,diagnosis,"Twenty-four dogs with GIC, 10 dogs with CIE, and 10 healthy dogs","Cocker Spaniel,Border Terrier,Border Terrier,English Springer Spaniel,Pembroke Welsh Corgi,Cavalier King Charles Spaniel,Labrador Retriever,Golden Retriever,Chihuahua,Coton de Tulear,Chihuahua,Japanese Spitz,French Bulldog,Nova Scotia Duck Tolling Retriever,Icelandic Shepherd Dog,Labrador Retriever,Labrador Retriever,Border Collie,Nova Scotia Duck Tolling Retriever,French Bulldog,Kooikerhondje(Little Cager Dog),Jack Russell Terrier,Yorkshire Terrier,Samoyed,Eurasier,Great Pyrenees,Great Dane,Eurasier,Shetland Shepherd Dog,Eurasier,Eurasier,Shih Tzu(Chrysanthemum Dog),Golden Retriever,Siberian Husky,Staffordshire Bull Terrier,Airedale Terrier",both,15-192 months,2.4-74kg,,9615,,,"AUC: 0.955, sensitivity: 86.4%, specificity: 100%",,,"In conclusion, we identified miR-451, miR-223, and miR-27a in feces and miR-20b, miR-148a-3p, miR-652 in serum, as noninvasive biomarker candidates for the optimization of a diagnostic RT-qPCR panel with the potential to differentiate between GIC and CIE in dogs.",36120988
1021,miR-223,miRNA,gastric neoplasm|intestinal disorder,diagnosis,"Twenty-four dogs with GIC, 10 dogs with CIE, and 10 healthy dogs","Cocker Spaniel,Border Terrier,Border Terrier,English Springer Spaniel,Pembroke Welsh Corgi,Cavalier King Charles Spaniel,Labrador Retriever,Golden Retriever,Chihuahua,Coton de Tulear,Chihuahua,Japanese Spitz,French Bulldog,Nova Scotia Duck Tolling Retriever,Icelandic Shepherd Dog,Labrador Retriever,Labrador Retriever,Border Collie,Nova Scotia Duck Tolling Retriever,French Bulldog,Kooikerhondje(Little Cager Dog),Jack Russell Terrier,Yorkshire Terrier,Samoyed,Eurasier,Great Pyrenees,Great Dane,Eurasier,Shetland Shepherd Dog,Eurasier,Eurasier,Shih Tzu(Chrysanthemum Dog),Golden Retriever,Siberian Husky,Staffordshire Bull Terrier,Airedale Terrier",both,15-192 months,2.4-74kg,,9615,,,"AUC: 0.918, sensitivity: 90.9%, specificity: 80%",,,"In conclusion, we identified miR-451, miR-223, and miR-27a in feces and miR-20b, miR-148a-3p, miR-652 in serum, as noninvasive biomarker candidates for the optimization of a diagnostic RT-qPCR panel with the potential to differentiate between GIC and CIE in dogs.",36120988
1022,miR-27a,miRNA,gastric neoplasm|intestinal disorder,diagnosis,"Twenty-four dogs with GIC, 10 dogs with CIE, and 10 healthy dogs","Cocker Spaniel,Border Terrier,Border Terrier,English Springer Spaniel,Pembroke Welsh Corgi,Cavalier King Charles Spaniel,Labrador Retriever,Golden Retriever,Chihuahua,Coton de Tulear,Chihuahua,Japanese Spitz,French Bulldog,Nova Scotia Duck Tolling Retriever,Icelandic Shepherd Dog,Labrador Retriever,Labrador Retriever,Border Collie,Nova Scotia Duck Tolling Retriever,French Bulldog,Kooikerhondje(Little Cager Dog),Jack Russell Terrier,Yorkshire Terrier,Samoyed,Eurasier,Great Pyrenees,Great Dane,Eurasier,Shetland Shepherd Dog,Eurasier,Eurasier,Shih Tzu(Chrysanthemum Dog),Golden Retriever,Siberian Husky,Staffordshire Bull Terrier,Airedale Terrier",both,15-192 months,2.4-74kg,,9615,,,"AUC: 0.868, sensitivity: 81.8%, specificity:90%",,,"In conclusion, we identified miR-451, miR-223, and miR-27a in feces and miR-20b, miR-148a-3p, miR-652 in serum, as noninvasive biomarker candidates for the optimization of a diagnostic RT-qPCR panel with the potential to differentiate between GIC and CIE in dogs.",36120988
1023,miR-20b,miRNA,gastric neoplasm|intestinal disorder,diagnosis,"Twenty-four dogs with GIC, 10 dogs with CIE, and 10 healthy dogs","Cocker Spaniel,Border Terrier,Border Terrier,English Springer Spaniel,Pembroke Welsh Corgi,Cavalier King Charles Spaniel,Labrador Retriever,Golden Retriever,Chihuahua,Coton de Tulear,Chihuahua,Japanese Spitz,French Bulldog,Nova Scotia Duck Tolling Retriever,Icelandic Shepherd Dog,Labrador Retriever,Labrador Retriever,Border Collie,Nova Scotia Duck Tolling Retriever,French Bulldog,Kooikerhondje(Little Cager Dog),Jack Russell Terrier,Yorkshire Terrier,Samoyed,Eurasier,Great Pyrenees,Great Dane,Eurasier,Shetland Shepherd Dog,Eurasier,Eurasier,Shih Tzu(Chrysanthemum Dog),Golden Retriever,Siberian Husky,Staffordshire Bull Terrier,Airedale Terrier",both,15-192 months,2.4-74kg,,9615,,,"AUC: 0.905, sensitivity:90.5%, specificity: 90%",,,"In conclusion, we identified miR-451, miR-223, and miR-27a in feces and miR-20b, miR-148a-3p, miR-652 in serum, as noninvasive biomarker candidates for the optimization of a diagnostic RT-qPCR panel with the potential to differentiate between GIC and CIE in dogs.",36120988
1024,miR-148a-3p,miRNA,gastric neoplasm|intestinal disorder,diagnosis,"Twenty-four dogs with GIC, 10 dogs with CIE, and 10 healthy dogs","Cocker Spaniel,Border Terrier,Border Terrier,English Springer Spaniel,Pembroke Welsh Corgi,Cavalier King Charles Spaniel,Labrador Retriever,Golden Retriever,Chihuahua,Coton de Tulear,Chihuahua,Japanese Spitz,French Bulldog,Nova Scotia Duck Tolling Retriever,Icelandic Shepherd Dog,Labrador Retriever,Labrador Retriever,Border Collie,Nova Scotia Duck Tolling Retriever,French Bulldog,Kooikerhondje(Little Cager Dog),Jack Russell Terrier,Yorkshire Terrier,Samoyed,Eurasier,Great Pyrenees,Great Dane,Eurasier,Shetland Shepherd Dog,Eurasier,Eurasier,Shih Tzu(Chrysanthemum Dog),Golden Retriever,Siberian Husky,Staffordshire Bull Terrier,Airedale Terrier",both,15-192 months,2.4-74kg,,9615,,,"AUC: 0.924, sensitivity: 85.7%, specificity: 90%)",,,"In conclusion, we identified miR-451, miR-223, and miR-27a in feces and miR-20b, miR-148a-3p, miR-652 in serum, as noninvasive biomarker candidates for the optimization of a diagnostic RT-qPCR panel with the potential to differentiate between GIC and CIE in dogs.",36120988
