biomarkerID,biomarkerName,biomarkerType,curated_disease_name,curated_breed_name,sex,age,weight,organism,conclusion
2423,Maltase-glucoamylase,protein,intestinal disorder,Border Collie,"The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,9615,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases"
2423,Maltase-glucoamylase,protein,intestinal disorder,Irish Setter,"The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,9615,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases"
2423,Maltase-glucoamylase,protein,intestinal disorder,Lakeland Terrier,"The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,9615,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases"
2423,Maltase-glucoamylase,protein,intestinal disorder,Miniature Schnauzer,"The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,9615,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases"
2423,Maltase-glucoamylase,protein,intestinal disorder,Pug,"The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,9615,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases"
2423,Maltase-glucoamylase,protein,intestinal disorder,Weimaraner,"The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,9615,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases"
2424,albumin,protein,pyometritis,English Beagle,F,6-15 years,,9615,"In addition, the concentration of APPs, including the C-reactive protein (CRP), serum amyloid A (SAA), and haptoglobin (Hp), were also elevated in dogs with pyometra. The present study provides fundamental data for inflammatory indicators of canine pyometra."
2424,albumin,protein,pyometritis,Maltese,F,6-15 years,,9615,"In addition, the concentration of APPs, including the C-reactive protein (CRP), serum amyloid A (SAA), and haptoglobin (Hp), were also elevated in dogs with pyometra. The present study provides fundamental data for inflammatory indicators of canine pyometra."
2424,albumin,protein,pyometritis,Yorkshire Terrier,F,6-15 years,,9615,"In addition, the concentration of APPs, including the C-reactive protein (CRP), serum amyloid A (SAA), and haptoglobin (Hp), were also elevated in dogs with pyometra. The present study provides fundamental data for inflammatory indicators of canine pyometra."
2424,albumin,protein,pyometritis,Shih Tzu(Chrysanthemum Dog),F,6-15 years,,9615,"In addition, the concentration of APPs, including the C-reactive protein (CRP), serum amyloid A (SAA), and haptoglobin (Hp), were also elevated in dogs with pyometra. The present study provides fundamental data for inflammatory indicators of canine pyometra."
2425,elevated α2-,protein,pyometritis,English Beagle,F,6-15 years,,9615,"In addition, the concentration of APPs, including the C-reactive protein (CRP), serum amyloid A (SAA), and haptoglobin (Hp), were also elevated in dogs with pyometra. The present study provides fundamental data for inflammatory indicators of canine pyometra."
2425,elevated α2-,protein,pyometritis,Maltese,F,6-15 years,,9615,"In addition, the concentration of APPs, including the C-reactive protein (CRP), serum amyloid A (SAA), and haptoglobin (Hp), were also elevated in dogs with pyometra. The present study provides fundamental data for inflammatory indicators of canine pyometra."
2425,elevated α2-,protein,pyometritis,Yorkshire Terrier,F,6-15 years,,9615,"In addition, the concentration of APPs, including the C-reactive protein (CRP), serum amyloid A (SAA), and haptoglobin (Hp), were also elevated in dogs with pyometra. The present study provides fundamental data for inflammatory indicators of canine pyometra."
2425,elevated α2-,protein,pyometritis,Shih Tzu(Chrysanthemum Dog),F,6-15 years,,9615,"In addition, the concentration of APPs, including the C-reactive protein (CRP), serum amyloid A (SAA), and haptoglobin (Hp), were also elevated in dogs with pyometra. The present study provides fundamental data for inflammatory indicators of canine pyometra."
2426,Selenium binding protein 1 ,protein,intestinal disorder,German Boxer,"The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,9615,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases"
2426,Selenium binding protein 1 ,protein,intestinal disorder,Labrador Retriever,"The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,9615,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases"
2426,Selenium binding protein 1 ,protein,intestinal disorder,Bichon Frise,"The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,9615,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases"
2426,Selenium binding protein 1 ,protein,intestinal disorder,Border Collie,"The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,9615,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases"
2426,Selenium binding protein 1 ,protein,intestinal disorder,Irish Setter,"The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,9615,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases"
2426,Selenium binding protein 1 ,protein,intestinal disorder,Lakeland Terrier,"The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,9615,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases"
2426,Selenium binding protein 1 ,protein,intestinal disorder,Miniature Schnauzer,"The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,9615,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases"
2426,Selenium binding protein 1 ,protein,intestinal disorder,Pug,"The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,9615,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases"
2426,Selenium binding protein 1 ,protein,intestinal disorder,Weimaraner,"The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,9615,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases"
2427,β-globulin,protein,pyometritis,English Beagle,F,6-15 years,,9615,"In addition, the concentration of APPs, including the C-reactive protein (CRP), serum amyloid A (SAA), and haptoglobin (Hp), were also elevated in dogs with pyometra. The present study provides fundamental data for inflammatory indicators of canine pyometra."
